id,score,target
12015657,1-0,home
12016255,0-1,away
12015658,0-1,away
12015659,0-0,draw
12016253,1-0,home
12015660,0-0,draw
11998437,0-4,away
12015699,3-0,home
12016176,3-1,home
12016160,2-0,home
11975777,2-2,draw
12016258,0-0,draw
11975778,1-0,home
11988669,0-1,away
11891477,1-1,draw
11968698,2-3,away
11968166,1-2,away
11968164,1-0,home
11967468,0-1,away
11967466,0-0,draw
11897295,3-3,draw
11897294,3-1,home
11897292,0-2,away
11891481,1-0,home
11891476,1-4,away
12016001,3-1,home
11891473,1-0,home
11891472,1-2,away
11887126,2-2,draw
11874933,0-0,draw
11891475,2-1,home
11977960,2-2,draw
11977961,5-1,home
12007607,0-1,away
12004444,3-0,home
11996706,0-1,away
11996705,1-0,home
11966589,2-3,away
11921598,1-1,draw
11909486,1-1,draw
11916373,1-1,draw
11982633,2-1,home
11974084,1-1,draw
11978534,2-1,home
12000133,2-0,home
11954874,2-4,away
11891794,1-0,home
11890219,0-3,away
11890216,0-1,away
11890215,4-0,home
11890214,2-3,away
11997228,3-1,home
11993943,3-0,home
12000104,1-1,draw
12011754,1-0,home
12016239,1-0,home
11999086,1-5,away
11884812,2-4,away
12016237,2-0,home
11988661,0-1,away
11959171,2-2,draw
12015789,3-1,home
11996211,1-0,home
11998799,0-1,away
11962831,1-0,home
11868002,2-1,home
11890217,4-1,home
11914304,1-2,away
11937655,2-1,home
11948313,0-3,away
11948314,0-3,away
11948319,1-0,home
11948322,1-0,home
11964288,3-6,away
11988381,5-0,home
11890218,3-1,home
11998475,2-4,away
11982634,1-2,away
11886224,2-1,home
11886220,2-1,home
11886221,1-1,draw
11886223,1-3,away
11890220,0-2,away
11962833,0-5,away
11998471,2-0,home
11871408,0-4,away
11912543,0-2,away
11886218,5-0,home
11934299,3-2,home
11919128,1-6,away
11919127,1-3,away
11919581,2-2,draw
11919126,4-3,home
11919125,0-2,away
11919124,1-1,draw
11919123,1-2,away
11919582,0-2,away
11919122,0-1,away
11919583,2-0,home
11919584,2-1,home
11919585,2-1,home
11919586,1-2,away
11919129,1-0,home
11877098,2-1,home
11919587,2-0,home
11918191,1-3,away
11918192,1-1,draw
11918193,4-0,home
11918194,1-0,home
11918668,3-3,draw
11918669,1-0,home
11918670,1-3,away
11918671,2-1,home
11918672,1-1,draw
11918673,3-1,home
11918674,3-2,home
11918675,3-1,home
11918676,2-2,draw
11918677,3-1,home
11918678,2-2,draw
11919119,3-0,home
11919120,0-0,draw
11919121,0-1,away
11919588,2-2,draw
11988668,2-4,away
11919590,2-1,home
11867472,0-0,draw
11867474,2-3,away
11867475,3-3,draw
11876556,2-1,home
11876557,2-0,home
11979022,1-0,home
11867470,4-0,home
11910377,3-1,home
11876564,2-0,home
11876563,2-1,home
11876562,2-0,home
11876561,1-4,away
11876559,2-1,home
11945441,0-0,draw
11876565,1-0,home
11919589,3-2,home
11867468,0-1,away
12011640,7-2,home
11919591,0-2,away
11968695,1-0,home
11918190,2-1,home
11990329,1-1,draw
11876567,2-1,home
11998479,2-1,home
11867466,2-1,home
11933688,1-3,away
11877096,2-1,home
11884785,1-2,away
11892176,0-3,away
11892172,3-0,home
11996210,2-2,draw
12012509,0-2,away
11876566,3-2,home
11918189,1-0,home
11876558,1-2,away
11918187,1-2,away
11877664,0-1,away
11877663,2-2,draw
11877662,3-1,home
11877661,2-1,home
11877660,2-1,home
11877107,2-0,home
11877106,0-0,draw
11877665,2-2,draw
11879684,3-1,home
11879685,1-0,home
11877104,1-1,draw
11877103,1-1,draw
11877102,0-1,away
11879476,1-1,draw
11879686,0-0,draw
11879687,3-3,draw
11877105,0-1,away
11888244,4-1,home
11877667,1-0,home
11877669,0-3,away
11879475,1-1,draw
11879474,0-1,away
11918188,1-3,away
11879683,2-2,draw
11879298,1-1,draw
11879297,4-3,home
11879296,2-1,home
11877668,1-1,draw
11879295,4-2,home
11879118,1-0,home
11879117,0-1,away
11879116,1-2,away
11879115,0-3,away
11879114,2-2,draw
11877671,1-2,away
11877670,2-1,home
11879294,0-1,away
11888246,2-2,draw
11879478,2-3,away
11892604,1-2,away
11892615,1-1,draw
11893080,2-2,draw
11893550,0-1,away
11893081,2-0,home
11893549,7-1,home
11893548,1-1,draw
11893082,0-1,away
11888249,4-1,home
11893083,0-1,away
11893084,0-3,away
11893085,4-2,home
11893086,1-2,away
11893547,5-3,home
11893087,0-0,draw
11893088,0-2,away
11893089,3-3,draw
11893090,4-2,home
11893543,1-1,draw
11893544,1-5,away
11893551,1-2,away
11893545,0-0,draw
11892614,0-0,draw
11918184,0-1,away
11892605,1-1,draw
11892606,2-1,home
11892607,2-1,home
11918186,0-0,draw
11918185,1-1,draw
11902223,1-0,home
11892608,2-0,home
11893546,0-0,draw
11892609,1-1,draw
11892610,2-1,home
11877100,3-2,home
11892612,0-2,away
11896021,1-0,home
11892613,0-2,away
11896525,1-0,home
11890499,1-0,home
11941884,2-0,home
11996315,2-1,home
11968696,2-1,home
11890501,0-0,draw
11929755,2-1,home
12016187,1-0,home
11934304,0-0,draw
11910370,3-2,home
11874936,0-1,away
11901923,0-1,away
11928996,0-2,away
11945438,4-2,home
11941883,1-1,draw
11877666,3-0,home
11993944,1-0,home
12000105,1-1,draw
12000106,3-0,home
12012648,1-0,home
11929003,0-1,away
11926723,2-5,away
12016193,0-1,away
11910751,4-1,home
11910372,1-1,draw
11891795,1-2,away
11998449,3-2,home
11888654,0-0,draw
11916378,0-1,away
11975790,1-0,home
11996707,5-0,home
11975789,1-0,home
11954868,2-1,home
11887967,0-2,away
11888653,2-0,home
11888652,2-0,home
11888649,1-2,away
11888650,1-2,away
12001280,2-2,draw
11997229,2-0,home
11928613,0-0,draw
11966591,2-1,home
12014546,0-2,away
11880575,1-2,away
11929000,2-2,draw
11868003,0-2,away
11874934,1-0,home
11868831,5-0,home
11938713,1-0,home
11928997,9-0,home
12015790,0-2,away
11928606,1-0,home
12016194,0-0,draw
11996207,0-0,draw
11890221,2-2,draw
12002173,0-1,away
11943163,0-3,away
11966588,2-1,home
11937661,2-2,draw
11888493,1-0,home
11948316,3-1,home
11914301,2-1,home
11929001,1-2,away
11914969,1-1,draw
11914794,0-3,away
11914798,0-0,draw
11892177,0-2,away
12016196,0-0,draw
11928999,3-0,home
12016195,2-0,home
11942687,3-0,home
11929004,1-1,draw
11938705,0-0,draw
11929752,2-0,home
11928240,1-1,draw
11896523,2-1,home
11991995,3-1,home
11902231,1-1,draw
11996316,2-1,home
11896529,3-1,home
11892611,3-0,home
11941882,4-1,home
11867471,0-0,draw
11871767,0-0,draw
11886219,2-2,draw
11928235,2-1,home
11890500,3-1,home
11945439,1-1,draw
11896020,0-1,away
11996209,1-2,away
11874930,0-1,away
11984151,1-0,home
11983912,0-0,draw
11995186,1-1,draw
11984155,1-1,draw
11995906,0-2,away
11959176,2-1,home
11910756,2-2,draw
11983910,0-0,draw
12001828,0-1,away
11983856,0-2,away
12012652,1-0,home
11901919,0-4,away
11887123,2-0,home
11878875,2-0,home
11878874,1-1,draw
11983909,3-2,home
11891797,1-0,home
11983231,1-0,home
12015648,0-0,draw
11987092,0-2,away
11888651,0-1,away
11871769,2-0,home
11871768,3-0,home
12000986,1-2,away
11908574,7-0,home
12006278,4-1,home
11868834,0-0,draw
11981233,3-1,home
11989170,0-1,away
11989169,1-0,home
11988063,3-0,home
11987091,1-4,away
11983914,0-3,away
11997684,3-1,home
11990891,0-0,draw
11984153,0-2,away
11981232,1-1,draw
11975766,1-1,draw
11975765,2-0,home
11983915,0-2,away
11921409,2-3,away
11984114,2-2,draw
11921407,0-1,away
11984017,1-2,away
11868829,3-0,home
11921408,1-0,home
11868830,3-1,home
11868832,1-4,away
11868833,1-2,away
11983319,0-0,draw
11989171,1-0,home
11888495,1-0,home
11888496,1-0,home
11921406,0-2,away
11989686,1-1,draw
11984567,1-0,home
11888498,0-3,away
11983389,1-5,away
12007121,0-0,draw
12015773,2-1,home
11887965,2-1,home
11871770,1-0,home
11937662,4-2,home
11936438,1-1,draw
11935723,0-0,draw
11935345,4-0,home
11934607,1-1,draw
12000155,5-0,home
12000156,1-1,draw
11922441,3-0,home
12000154,1-1,draw
11922778,0-3,away
12000157,0-1,away
11922438,1-0,home
11896023,1-0,home
11922775,2-1,home
11983461,2-1,home
12006936,2-1,home
12007128,1-1,draw
11922433,1-2,away
11922777,3-0,home
11896524,2-0,home
11990768,1-2,away
12005002,2-0,home
11922436,0-4,away
11922435,1-1,draw
12000992,0-0,draw
12012511,5-1,home
12000987,0-0,draw
12000990,1-0,home
12012510,1-0,home
11906528,5-0,home
11996061,1-0,home
11950684,2-0,home
11990643,1-3,away
11996095,3-1,home
11981234,1-1,draw
11981235,1-1,draw
12000279,0-0,draw
11997829,4-1,home
12007212,1-1,draw
11997685,0-0,draw
11990893,0-1,away
11984152,0-0,draw
11984568,4-3,home
11983908,0-2,away
11983911,0-0,draw
12006932,1-0,home
11906535,1-1,draw
11906529,3-1,home
12007122,0-0,draw
11989974,2-0,home
11989969,1-2,away
12005003,0-1,away
11984115,2-0,home
12005004,1-2,away
11989972,1-2,away
11984454,0-0,draw
11981236,0-2,away
11974206,6-0,home
12000276,1-0,home
11990642,4-2,home
11950682,2-0,home
11991658,2-2,draw
11974204,3-1,home
12006273,0-2,away
12006274,4-0,home
11920382,3-0,home
11950683,3-2,home
11906527,1-1,draw
12013109,5-0,home
12004288,3-1,home
11998844,1-1,draw
12013110,1-2,away
11974203,3-1,home
12013108,4-1,home
12006933,1-1,draw
11989973,2-0,home
12000273,1-2,away
11997830,1-0,home
11996093,1-1,draw
12002174,5-1,home
12002959,2-1,home
11989975,1-1,draw
11989971,1-3,away
11974205,1-2,away
12004287,3-2,home
11951388,1-3,away
11997769,0-1,away
11996251,1-0,home
11996250,5-0,home
12016425,2-2,draw
11954871,2-1,home
11996249,2-0,home
11997770,2-4,away
11940730,4-1,home
11921958,0-2,away
11941073,1-1,draw
11954229,2-3,away
11943912,2-2,draw
11940726,2-0,home
11940728,0-0,draw
11879915,1-1,draw
11941477,0-4,away
11911138,1-2,away
11921957,1-3,away
11921147,3-1,home
11941072,1-3,away
11941069,0-3,away
11939511,0-2,away
12016002,1-1,draw
12016423,2-0,home
11921779,2-2,draw
11921775,0-4,away
11921960,0-2,away
11921961,1-3,away
11928998,3-2,home
11929002,3-0,home
11939085,2-0,home
11939816,0-0,draw
11941074,2-1,home
11940729,0-0,draw
11943547,4-0,home
12012462,4-0,home
11940727,3-0,home
12012461,0-0,draw
11939818,0-0,draw
11927101,2-2,draw
12012460,0-0,draw
11939510,2-0,home
11939821,2-0,home
12012455,1-1,draw
12012456,1-0,home
12012457,3-0,home
12012458,0-0,draw
12012459,1-0,home
11914299,1-1,draw
11927097,1-2,away
11938016,3-1,home
11938017,3-1,home
11938018,1-2,away
11938019,2-3,away
11938021,5-1,home
11938023,7-0,home
11945444,5-3,home
11938024,0-1,away
11939512,1-1,draw
11920863,0-1,away
11928234,2-1,home
11920622,2-0,home
11974086,1-2,away
11939092,2-0,home
11939094,5-0,home
11927095,3-3,draw
11916372,1-1,draw
11941479,4-1,home
11941480,1-1,draw
11910754,4-1,home
11910752,1-2,away
11941484,2-2,draw
11909996,2-0,home
11909993,1-1,draw
11909989,1-0,home
11896526,0-1,away
11896019,2-1,home
11942682,2-1,home
11920385,4-1,home
11910371,2-2,draw
11909998,0-1,away
11909992,0-1,away
11910376,2-0,home
11909991,0-0,draw
11910750,1-1,draw
11930885,1-4,away
11943914,1-0,home
11943908,0-2,away
11910757,1-0,home
11943552,2-1,home
11911132,1-0,home
11911133,0-2,away
11942688,3-1,home
11910753,1-1,draw
11943160,2-1,home
11927099,4-2,home
11910369,1-1,draw
11927857,2-0,home
11928604,2-0,home
11920143,0-2,away
11927094,1-2,away
11927863,3-0,home
11929379,0-1,away
11929377,0-2,away
11929382,3-0,home
12012463,0-1,away
11943164,3-2,home
11927860,1-1,draw
11902225,0-2,away
11902226,1-0,home
11919906,1-1,draw
11871771,1-0,home
11926720,1-1,draw
11942685,1-1,draw
11920862,1-1,draw
11927472,0-1,away
11980937,4-1,home
11948973,1-2,away
11937656,3-0,home
11943156,1-0,home
11948975,2-1,home
11967467,1-0,home
11936144,1-3,away
12008762,6-2,home
11909994,1-0,home
11977497,2-0,home
12008767,3-0,home
11879921,3-0,home
12008763,3-0,home
11879914,8-1,home
11977494,0-2,away
11988675,5-0,home
11977491,1-1,draw
11982632,1-2,away
11968971,2-1,home
11968972,0-2,away
11942403,2-4,away
11921597,1-4,away
11891479,1-1,draw
11938707,3-1,home
11879919,0-1,away
11879918,1-1,draw
11938714,2-0,home
11954230,3-3,draw
11904522,1-0,home
11885913,0-0,draw
11885912,2-0,home
11879682,1-4,away
11885916,2-2,draw
11904516,3-0,home
11904520,1-2,away
11982086,1-1,draw
11914300,5-1,home
11973671,2-0,home
11972351,1-4,away
11972346,2-4,away
11983913,2-0,home
11890496,2-0,home
11891478,2-2,draw
11901048,0-2,away
11972025,1-0,home
11972021,1-2,away
11968700,0-1,away
11967469,1-3,away
11896017,1-1,draw
11967464,2-2,draw
11897290,0-3,away
11967463,1-1,draw
11942404,1-0,home
11897293,4-3,home
11914302,2-1,home
11901039,1-1,draw
11901041,3-5,away
11901043,0-1,away
11901046,0-0,draw
11972022,0-0,draw
11982085,1-1,draw
11982261,1-0,home
11984149,1-3,away
11982260,1-1,draw
11984148,2-1,home
11901044,1-1,draw
11968252,5-1,home
12015661,0-1,away
12016208,5-1,home
11901047,1-3,away
11997379,1-1,draw
11997378,0-1,away
11997377,0-1,away
11997376,1-0,home
11984154,2-4,away
11998487,3-1,home
11984150,1-1,draw
11996708,0-0,draw
11996709,3-1,home
11962479,2-3,away
11960312,0-2,away
11960311,4-0,home
11960308,1-1,draw
11960305,2-1,home
11960004,2-2,draw
11959999,0-1,away
11960002,0-1,away
11960001,1-0,home
11959998,0-0,draw
11959678,1-2,away
11962480,0-0,draw
11959677,1-1,draw
11960003,3-3,draw
11962482,0-0,draw
11963208,2-2,draw
11962484,0-1,away
11966585,3-3,draw
11988060,2-0,home
11987094,0-1,away
11980938,1-1,draw
11963212,3-2,home
11963211,4-0,home
11962483,1-1,draw
11963210,1-1,draw
11959676,2-0,home
11963207,1-0,home
11963206,0-0,draw
11963205,4-0,home
11963204,3-1,home
11962487,3-1,home
11963209,2-0,home
11959674,0-1,away
11957023,0-1,away
11959672,3-1,home
11956331,1-1,draw
11956330,1-1,draw
11956329,2-5,away
11956031,3-2,home
11956030,5-0,home
11956028,1-1,draw
11956026,3-1,home
11956332,2-1,home
11956025,2-1,home
11916380,2-0,home
11916375,0-0,draw
11891800,1-0,home
11890222,3-1,home
11888491,1-0,home
11871773,1-1,draw
11871772,2-1,home
11956023,2-0,home
11956333,0-0,draw
11956336,2-1,home
11956337,2-0,home
11959671,0-3,away
11959670,1-1,draw
11959669,1-1,draw
11957022,3-2,home
11957020,0-1,away
11957019,2-0,home
11957017,4-4,draw
11957015,2-0,home
11956695,1-1,draw
11956694,1-1,draw
11956693,2-0,home
11956691,2-1,home
11956690,2-0,home
11956689,2-1,home
11956688,0-2,away
11956687,2-1,home
11956686,3-2,home
11959673,1-2,away
11956029,0-0,draw
11962481,1-0,home
11909488,2-0,home
11891796,2-1,home
11974087,0-1,away
11935729,0-0,draw
11921412,0-4,away
11921411,1-1,draw
11904882,1-1,draw
11904881,2-1,home
11904880,8-0,home
11904879,1-0,home
11904768,3-2,home
11904767,1-0,home
11904766,0-2,away
11880574,2-0,home
11921413,1-3,away
11880572,1-2,away
11868001,0-3,away
11867467,0-0,draw
11868828,2-1,home
11959169,2-2,draw
11962486,1-1,draw
11977498,3-0,home
11960310,1-1,draw
11960309,1-0,home
11880576,3-2,home
11935343,1-4,away
11935347,0-0,draw
11935350,0-0,draw
11961203,2-2,draw
11961199,1-1,draw
11935724,0-2,away
11983391,1-1,draw
11987095,1-1,draw
11983386,2-0,home
11964289,0-3,away
11948321,0-1,away
11948317,1-2,away
11937663,5-1,home
11937658,1-1,draw
11937657,2-2,draw
11936440,4-0,home
11936439,0-0,draw
11936433,2-2,draw
11936432,5-0,home
11935728,1-1,draw
11935727,3-0,home
11935725,1-1,draw
11935722,1-1,draw
11935351,0-0,draw
11960307,1-1,draw
11960306,1-1,draw
11987096,1-3,away
11957018,2-0,home
11957016,3-0,home
11956334,1-2,away
11961198,1-2,away
11957021,2-1,home
11977496,1-1,draw
11961197,1-0,home
12015793,1-2,away
11977492,2-1,home
12016209,2-1,home
11977495,0-0,draw
12001916,1-0,home
11892175,2-0,home
11977490,2-2,draw
11998485,1-2,away
11977493,1-0,home
11954231,1-1,draw
11886225,4-0,home
11933997,0-0,draw
11934298,0-0,draw
11933994,3-1,home
11933689,5-0,home
11933992,1-1,draw
11942684,1-1,draw
11933692,4-1,home
11934300,3-3,draw
11933998,1-0,home
11933686,1-3,away
11904770,3-0,home
11902228,4-0,home
11943907,3-4,away
11902227,2-1,home
11901920,1-5,away
11901917,1-2,away
11934301,1-1,draw
11896522,1-1,draw
11896015,0-2,away
12014554,1-1,draw
11887968,0-0,draw
11887124,0-1,away
11878877,1-1,draw
11933685,1-1,draw
11934302,1-0,home
11934604,0-1,away
11934603,2-1,home
11927861,3-0,home
11930893,1-0,home
11933693,1-4,away
11990330,0-1,away
11927103,3-0,home
11927098,1-1,draw
11926716,0-1,away
11930887,0-1,away
11934611,0-1,away
11992026,1-2,away
11990328,0-1,away
11934303,1-0,home
11990326,1-0,home
11990325,1-1,draw
11990327,2-1,home
11979023,3-1,home
11878873,1-2,away
11934605,1-0,home
11934606,3-1,home
11934609,0-0,draw
11990324,1-0,home
11934610,1-0,home
11968697,0-2,away
12012512,2-1,home
11979017,1-0,home
11979018,2-0,home
11979019,1-0,home
11979020,1-0,home
11979021,1-1,draw
11979016,0-0,draw
11878876,2-0,home
11890497,2-1,home
11941478,1-0,home
11890498,0-1,away
11928610,3-3,draw
11943161,4-0,home
11928608,1-2,away
11930890,2-2,draw
11929376,1-0,home
11943549,0-0,draw
11927468,1-1,draw
11927855,1-3,away
11943545,1-2,away
11939090,1-0,home
11939091,1-0,home
11928236,0-3,away
11927473,1-1,draw
11871774,1-0,home
11941880,1-1,draw
11911136,2-1,home
11911137,1-0,home
11901040,0-0,draw
11927465,5-0,home
11911135,3-3,draw
11909997,1-1,draw
11929749,0-1,away
11914305,4-1,home
11916374,0-1,away
11927467,1-2,away
11929381,5-0,home
11901042,2-1,home
11927470,0-1,away
11911134,1-1,draw
11934305,1-1,draw
11939093,1-1,draw
11943162,2-0,home
11952959,2-1,home
11952960,1-4,away
11954872,4-3,home
11981651,0-2,away
11981652,0-2,away
11981663,2-5,away
11981664,0-3,away
11996710,1-1,draw
11996711,0-1,away
11943158,2-1,home
11930891,0-0,draw
11911131,0-0,draw
11911129,2-0,home
11941476,1-0,home
12012651,2-1,home
11943553,1-1,draw
12006930,3-1,home
11943551,1-1,draw
11892173,2-1,home
11942681,3-0,home
11942679,2-3,away
11941881,1-0,home
11941879,0-1,away
11941483,0-1,away
11941481,2-1,home
11911130,2-2,draw
11939089,1-1,draw
11868836,3-1,home
11982258,1-0,home
11939087,4-0,home
11909990,3-1,home
11909995,1-1,draw
11981627,0-1,away
11928241,3-0,home
11910374,0-3,away
11910375,1-0,home
11910378,1-2,away
11910749,1-2,away
11910755,0-2,away
11910758,0-0,draw
11939086,1-5,away
11945436,2-1,home
11945440,1-0,home
11927464,0-5,away
11935730,2-0,home
11935726,0-1,away
11936434,1-1,draw
11936437,2-1,home
11936436,0-0,draw
11936431,2-1,home
11935349,0-1,away
12016197,0-3,away
11935346,2-2,draw
12015794,1-2,away
11929378,0-2,away
11935348,1-2,away
11910373,0-2,away
11929754,1-1,draw
11935731,4-0,home
11867473,2-0,home
11935344,0-0,draw
11935342,1-1,draw
11868004,0-0,draw
11945437,1-0,home
11943546,1-1,draw
12016199,1-1,draw
12016198,1-1,draw
11937664,4-0,home
12002175,0-0,draw
11982604,1-1,draw
11888492,1-0,home
11886226,2-4,away
11896527,0-0,draw
11896528,1-1,draw
11896024,3-1,home
11990588,1-3,away
11996097,1-0,home
11901916,2-1,home
11901922,1-0,home
11896022,1-1,draw
11890502,2-0,home
11943911,0-3,away
11887121,1-0,home
12006937,2-1,home
11983854,0-2,away
12012653,5-0,home
12002960,2-1,home
11989976,3-3,draw
11996092,1-0,home
12004289,0-2,away
11995187,0-1,away
11874935,1-3,away
11989688,3-0,home
11990772,3-2,home
11990892,1-0,home
11989337,0-2,away
11997692,1-0,home
11983188,2-0,home
12006277,3-0,home
11984072,1-1,draw
11984073,0-0,draw
11992253,1-2,away
11989336,1-1,draw
12015774,1-0,home
11989173,1-1,draw
11981628,1-1,draw
11983385,2-1,home
11981639,1-1,draw
11984116,1-0,home
11965598,3-1,home
11985147,2-3,away
11888497,5-0,home
11985149,1-3,away
11985150,2-1,home
11987093,1-0,home
11983232,1-0,home
11988062,1-1,draw
11981640,1-0,home
11989174,3-2,home
11983191,1-1,draw
11983190,1-1,draw
11983189,1-2,away
11988064,1-0,home
11984570,2-0,home
12007124,0-0,draw
11996094,2-2,draw
11896530,3-1,home
11896531,1-1,draw
11937659,0-2,away
11922782,3-2,home
11922779,1-2,away
11868835,0-0,draw
11922780,0-1,away
11922776,1-1,draw
11987976,7-0,home
11983320,2-0,home
11922783,0-1,away
11896016,2-1,home
11983318,1-0,home
11901921,2-0,home
12006931,0-3,away
11948320,1-1,draw
11984456,0-1,away
11984569,2-1,home
12000271,2-0,home
11934297,0-1,away
12000991,0-0,draw
11950892,2-0,home
12006929,3-2,home
12000989,2-0,home
11996096,2-0,home
11906524,2-0,home
11990640,3-2,home
11950681,3-1,home
11950893,1-0,home
12012513,3-2,home
11998847,1-2,away
11997825,1-0,home
11985148,1-1,draw
11998845,1-0,home
12002176,0-0,draw
12002962,3-0,home
11981237,2-1,home
11997826,1-0,home
11997828,0-1,away
12006279,2-1,home
12006276,2-1,home
12002961,1-0,home
11997827,1-1,draw
11989335,0-1,away
11997690,2-0,home
11997686,0-0,draw
11988059,2-4,away
11998846,1-2,away
11987986,2-1,home
12002177,2-2,draw
11983387,2-1,home
12007126,5-1,home
12000272,2-2,draw
11989338,2-1,home
11906532,0-1,away
11906530,2-0,home
11990641,1-2,away
12006275,2-0,home
12012514,2-2,draw
12013112,1-0,home
11950890,0-1,away
12000274,1-0,home
11906533,1-2,away
11997771,1-0,home
11997772,0-2,away
12016573,0-7,away
11998755,0-0,draw
11995662,1-2,away
12008768,2-1,home
12008761,1-0,home
11987411,4-1,home
11969355,2-1,home
11942405,0-4,away
11952699,1-0,home
11952701,3-3,draw
11952704,2-2,draw
11952700,0-2,away
11952961,1-0,home
11952962,2-2,draw
11997380,2-2,draw
11982084,2-0,home
11952706,2-2,draw
11954870,2-2,draw
11987414,1-1,draw
11998493,0-3,away
12001830,0-3,away
11952702,3-0,home
12016514,1-1,draw
12015791,3-0,home
11998491,0-1,away
11998494,6-3,home
11996208,4-0,home
11996816,0-2,away
11996815,1-1,draw
12008985,4-1,home
11982082,0-1,away
11969360,0-0,draw
11969356,2-1,home
12016189,1-3,away
